校系代碼,學系名稱,招生人數,國,英,數A,數B,社,自,英聽,相加項
112012,嬰幼兒保育學系(台北校區),9,底,--,--,--,--,--,--,國英社
,,,--,--,--,--,--,--,,5.5 
112022,長期照護學系(台北校區),14,底,--,--,--,--,--,--,國英社
,,,--,--,--,--,--,--,,3.5 
112032,嬰幼兒保育學系(台北校區)(青年儲蓄帳戶組),1,底,--,--,--,--,--,--,--
,,,--,--,--,--,--,--,,--
