校系代碼,學系名稱,招生人數,國,英,數A,數B,社,自,英聽,相加項
028012,音樂與影像跨域學士學位學程,5,均,均,--,--,--,--,B,--
,,,10,12,--,--,--,--,,--
028022,劇場設計學系,11,均,均,--,--,--,--,--,--
,,,9,10,--,--,--,--,,--
028032,新媒體藝術學系,13,--,後,後,均,--,均,--,--
,,,--,8,--,--,--,12,,--
