校系代碼,學系名稱,招生人數,國,英,數A,數B,社,自,英聽,相加項
063012,藝術史學系,15,--,--,--,--,均,--,--,--
,,,10,--,--,--,3,--,,--
063022,藝術史學系(青年儲蓄帳戶組),1,--,--,--,--,均,--,--,--
,,,--,--,--,--,--,--,,--
063032,應用音樂學系,27,後,後,--,--,--,--,--,--
,,,13,6,--,--,--,--,,--
